delivery_date,block_start,block_hour,clearing_price_eur_mw_week,demand_mw,surplus_mw
2024-02-01,2024-02-01 12:00:00,12,26.86,564,67
2024-02-01,2024-02-01 16:00:00,16,25.98,564,53
2024-02-01,2024-02-01 20:00:00,20,26.36,564,86
2024-02-02,2024-02-02 00:00:00,0,30.0,564,78
2024-02-02,2024-02-02 04:00:00,4,40.96,564,76
2024-02-02,2024-02-02 08:00:00,8,32.8,564,35
2024-02-02,2024-02-02 12:00:00,12,29.8,564,85
2024-02-02,2024-02-02 16:00:00,16,25.49,564,-4
2024-02-02,2024-02-02 20:00:00,20,26.49,564,96
2024-02-03,2024-02-03 00:00:00,0,77.95,564,28
2024-02-03,2024-02-03 04:00:00,4,84.88,564,28
2024-02-03,2024-02-03 08:00:00,8,56.0,564,30
2024-02-03,2024-02-03 12:00:00,12,75.0,564,28
2024-02-03,2024-02-03 16:00:00,16,49.85,564,29
2024-02-03,2024-02-03 20:00:00,20,56.0,564,26
2024-02-04,2024-02-04 00:00:00,0,64.5,564,29
2024-02-04,2024-02-04 04:00:00,4,56.4,564,33
2024-02-04,2024-02-04 08:00:00,8,36.67,564,74
2024-02-04,2024-02-04 12:00:00,12,32.83,564,76
2024-02-04,2024-02-04 16:00:00,16,38.0,564,94
2024-02-04,2024-02-04 20:00:00,20,30.67,564,96
2024-02-05,2024-02-05 00:00:00,0,56.6,564,19
2024-02-05,2024-02-05 04:00:00,4,55.2,564,45
2024-02-05,2024-02-05 08:00:00,8,38.0,564,69
2024-02-05,2024-02-05 12:00:00,12,38.7,564,52
2024-02-05,2024-02-05 16:00:00,16,38.0,564,-4
2024-02-05,2024-02-05 20:00:00,20,33.91,564,75
2024-02-06,2024-02-06 00:00:00,0,56.0,564,23
2024-02-06,2024-02-06 04:00:00,4,56.4,564,22
2024-02-06,2024-02-06 08:00:00,8,38.4,564,60
2024-02-06,2024-02-06 12:00:00,12,36.0,564,69
2024-02-06,2024-02-06 16:00:00,16,40.31,564,-27
2024-02-06,2024-02-06 20:00:00,20,32.11,564,83
2024-02-07,2024-02-07 00:00:00,0,55.64,564,32
2024-02-07,2024-02-07 04:00:00,4,53.8,564,45
2024-02-07,2024-02-07 08:00:00,8,28.41,564,27
2024-02-07,2024-02-07 12:00:00,12,32.0,564,25
2024-02-07,2024-02-07 16:00:00,16,38.4,564,15
2024-02-07,2024-02-07 20:00:00,20,26.09,564,43
2024-02-08,2024-02-08 00:00:00,0,30.0,564,78
2024-02-08,2024-02-08 04:00:00,4,38.79,564,51
2024-02-08,2024-02-08 08:00:00,8,30.0,564,17
2024-02-08,2024-02-08 12:00:00,12,22.0,564,61
2024-02-08,2024-02-08 16:00:00,16,30.36,564,-3
2024-02-08,2024-02-08 20:00:00,20,29.21,564,62
2024-02-09,2024-02-09 00:00:00,0,40.0,564,59
2024-02-09,2024-02-09 04:00:00,4,39.75,564,75
2024-02-09,2024-02-09 08:00:00,8,28.0,564,51
2024-02-09,2024-02-09 12:00:00,12,27.63,564,58
2024-02-09,2024-02-09 16:00:00,16,33.55,564,-7
2024-02-09,2024-02-09 20:00:00,20,26.0,564,86
2024-02-10,2024-02-10 00:00:00,0,35.81,564,50
2024-02-10,2024-02-10 04:00:00,4,36.0,564,61
2024-02-10,2024-02-10 08:00:00,8,25.0,564,74
2024-02-10,2024-02-10 12:00:00,12,26.78,564,88
2024-02-10,2024-02-10 16:00:00,16,28.0,564,39
2024-02-10,2024-02-10 20:00:00,20,23.11,564,95
2024-02-11,2024-02-11 00:00:00,0,38.1,564,84
2024-02-11,2024-02-11 04:00:00,4,34.69,564,107
2024-02-11,2024-02-11 08:00:00,8,29.2,564,100
2024-02-11,2024-02-11 12:00:00,12,25.0,564,117
2024-02-11,2024-02-11 16:00:00,16,31.83,564,77
2024-02-11,2024-02-11 20:00:00,20,21.2,564,130
2024-02-12,2024-02-12 00:00:00,0,36.17,564,66
2024-02-12,2024-02-12 04:00:00,4,35.47,564,86
2024-02-12,2024-02-12 08:00:00,8,25.61,564,82
2024-02-12,2024-02-12 12:00:00,12,23.07,564,123
2024-02-12,2024-02-12 16:00:00,16,35.0,564,35
2024-02-12,2024-02-12 20:00:00,20,20.41,564,114
2024-02-13,2024-02-13 00:00:00,0,33.28,564,63
2024-02-13,2024-02-13 04:00:00,4,36.44,564,84
2024-02-13,2024-02-13 08:00:00,8,29.69,564,50
2024-02-13,2024-02-13 12:00:00,12,30.0,564,95
2024-02-13,2024-02-13 16:00:00,16,38.0,564,26
2024-02-13,2024-02-13 20:00:00,20,19.68,564,109
2024-02-14,2024-02-14 00:00:00,0,30.0,564,73
2024-02-14,2024-02-14 04:00:00,4,30.89,564,76
2024-02-14,2024-02-14 08:00:00,8,26.56,564,66
2024-02-14,2024-02-14 12:00:00,12,21.7,564,87
2024-02-14,2024-02-14 16:00:00,16,29.27,564,24
2024-02-14,2024-02-14 20:00:00,20,19.1,564,79
2024-02-15,2024-02-15 00:00:00,0,27.2,564,81
2024-02-15,2024-02-15 04:00:00,4,27.2,564,77
2024-02-15,2024-02-15 08:00:00,8,22.0,564,40
2024-02-15,2024-02-15 12:00:00,12,18.51,564,49
2024-02-15,2024-02-15 16:00:00,16,28.98,564,35
2024-02-15,2024-02-15 20:00:00,20,18.4,564,83
2024-02-16,2024-02-16 00:00:00,0,24.63,564,61
2024-02-16,2024-02-16 04:00:00,4,25.61,564,80
2024-02-16,2024-02-16 08:00:00,8,22.53,564,66
2024-02-16,2024-02-16 12:00:00,12,18.53,564,78
2024-02-16,2024-02-16 16:00:00,16,27.76,564,-15
2024-02-16,2024-02-16 20:00:00,20,18.4,564,75
2024-02-17,2024-02-17 00:00:00,0,24.51,564,81
2024-02-17,2024-02-17 04:00:00,4,22.4,564,75
2024-02-17,2024-02-17 08:00:00,8,19.1,564,46
2024-02-17,2024-02-17 12:00:00,12,21.0,564,63
2024-02-17,2024-02-17 16:00:00,16,20.11,564,56
2024-02-17,2024-02-17 20:00:00,20,17.33,564,87
2024-02-18,2024-02-18 00:00:00,0,22.72,564,91
2024-02-18,2024-02-18 04:00:00,4,25.0,564,85
2024-02-18,2024-02-18 08:00:00,8,29.33,564,84
2024-02-18,2024-02-18 12:00:00,12,35.2,564,86
2024-02-18,2024-02-18 16:00:00,16,23.36,564,52
2024-02-18,2024-02-18 20:00:00,20,18.4,564,96
2024-02-19,2024-02-19 00:00:00,0,25.0,564,95
2024-02-19,2024-02-19 04:00:00,4,24.0,564,101
2024-02-19,2024-02-19 08:00:00,8,23.36,564,14
2024-02-19,2024-02-19 12:00:00,12,25.36,564,-9
2024-02-19,2024-02-19 16:00:00,16,31.6,564,-29
2024-02-19,2024-02-19 20:00:00,20,19.1,564,51
2024-02-20,2024-02-20 00:00:00,0,29.5,564,74
2024-02-20,2024-02-20 04:00:00,4,27.2,564,99
2024-02-20,2024-02-20 08:00:00,8,28.41,564,27
2024-02-20,2024-02-20 12:00:00,12,32.8,564,78
2024-02-20,2024-02-20 16:00:00,16,33.95,564,-21
2024-02-20,2024-02-20 20:00:00,20,19.1,564,92
2024-02-21,2024-02-21 00:00:00,0,43.92,564,87
2024-02-21,2024-02-21 04:00:00,4,36.26,564,90
2024-02-21,2024-02-21 08:00:00,8,29.36,564,38
2024-02-21,2024-02-21 12:00:00,12,30.4,564,81
2024-02-21,2024-02-21 16:00:00,16,32.19,564,-15
2024-02-21,2024-02-21 20:00:00,20,22.96,564,88
2024-02-22,2024-02-22 00:00:00,0,38.89,564,63
2024-02-22,2024-02-22 04:00:00,4,38.77,564,51
2024-02-22,2024-02-22 08:00:00,8,24.0,564,9
2024-02-22,2024-02-22 12:00:00,12,32.36,564,4
2024-02-22,2024-02-22 16:00:00,16,35.06,564,15
2024-02-22,2024-02-22 20:00:00,20,44.6,564,42
2024-02-23,2024-02-23 00:00:00,0,55.6,564,36
2024-02-23,2024-02-23 04:00:00,4,66.11,564,27
2024-02-23,2024-02-23 08:00:00,8,32.0,564,37
2024-02-23,2024-02-23 12:00:00,12,40.51,564,36
2024-02-23,2024-02-23 16:00:00,16,34.43,564,7
2024-02-23,2024-02-23 20:00:00,20,32.0,564,31
2024-02-24,2024-02-24 00:00:00,0,47.4,564,83
2024-02-24,2024-02-24 04:00:00,4,49.1,564,74
2024-02-24,2024-02-24 08:00:00,8,32.68,564,85
2024-02-24,2024-02-24 12:00:00,12,41.66,564,85
2024-02-24,2024-02-24 16:00:00,16,29.6,564,40
2024-02-24,2024-02-24 20:00:00,20,32.0,564,72
2024-02-25,2024-02-25 00:00:00,0,44.8,564,138
2024-02-25,2024-02-25 04:00:00,4,31.96,564,133
2024-02-25,2024-02-25 08:00:00,8,34.28,564,121
2024-02-25,2024-02-25 12:00:00,12,41.61,564,114
2024-02-25,2024-02-25 16:00:00,16,31.7,564,53
2024-02-25,2024-02-25 20:00:00,20,27.92,564,108
2024-02-26,2024-02-26 00:00:00,0,25.83,564,86
2024-02-26,2024-02-26 04:00:00,4,32.0,564,94
2024-02-26,2024-02-26 08:00:00,8,22.0,564,48
2024-02-26,2024-02-26 12:00:00,12,27.99,564,26
2024-02-26,2024-02-26 16:00:00,16,29.13,564,-3
2024-02-26,2024-02-26 20:00:00,20,20.44,564,77
2024-02-27,2024-02-27 00:00:00,0,19.2,564,71
2024-02-27,2024-02-27 04:00:00,4,18.4,564,70
2024-02-27,2024-02-27 08:00:00,8,19.0,564,93
2024-02-27,2024-02-27 12:00:00,12,19.0,564,47
2024-02-27,2024-02-27 16:00:00,16,34.8,564,79
2024-02-27,2024-02-27 20:00:00,20,18.4,564,75
2024-02-28,2024-02-28 00:00:00,0,19.18,564,114
2024-02-28,2024-02-28 04:00:00,4,19.1,564,108
2024-02-28,2024-02-28 08:00:00,8,21.6,564,105
2024-02-28,2024-02-28 12:00:00,12,19.07,564,53
2024-02-28,2024-02-28 16:00:00,16,55.2,564,49
2024-02-28,2024-02-28 20:00:00,20,18.4,564,108
2024-02-29,2024-02-29 00:00:00,0,68.0,564,28
2024-02-29,2024-02-29 04:00:00,4,54.22,564,22
2024-02-29,2024-02-29 08:00:00,8,36.0,564,23
2024-02-29,2024-02-29 12:00:00,12,54.0,564,19
2024-02-29,2024-02-29 16:00:00,16,45.68,564,-17
2024-02-29,2024-02-29 20:00:00,20,40.5,564,28
2024-03-01,2024-03-01 00:00:00,0,26.3,564,73
2024-03-01,2024-03-01 04:00:00,4,23.0,564,82
2024-03-01,2024-03-01 08:00:00,8,23.6,564,78
2024-03-01,2024-03-01 12:00:00,12,24.43,564,40
2024-03-01,2024-03-01 16:00:00,16,26.44,564,64
2024-03-01,2024-03-01 20:00:00,20,24.0,564,83
2024-03-02,2024-03-02 00:00:00,0,21.36,564,54
2024-03-02,2024-03-02 04:00:00,4,20.9,564,66
2024-03-02,2024-03-02 08:00:00,8,20.65,564,85
2024-03-02,2024-03-02 12:00:00,12,21.7,564,87
2024-03-02,2024-03-02 16:00:00,16,21.92,564,59
2024-03-02,2024-03-02 20:00:00,20,19.1,564,87
2024-03-03,2024-03-03 00:00:00,0,22.35,564,86
2024-03-03,2024-03-03 04:00:00,4,19.95,564,95
2024-03-03,2024-03-03 08:00:00,8,25.0,564,102
2024-03-03,2024-03-03 12:00:00,12,29.18,564,101
2024-03-03,2024-03-03 16:00:00,16,28.07,564,39
2024-03-03,2024-03-03 20:00:00,20,18.86,564,87
2024-03-04,2024-03-04 00:00:00,0,22.27,564,83
2024-03-04,2024-03-04 04:00:00,4,22.91,564,102
2024-03-04,2024-03-04 08:00:00,8,27.92,564,112
2024-03-04,2024-03-04 12:00:00,12,22.0,564,63
2024-03-04,2024-03-04 16:00:00,16,36.94,564,91
2024-03-04,2024-03-04 20:00:00,20,18.25,564,82
2024-03-05,2024-03-05 00:00:00,0,22.49,564,97
2024-03-05,2024-03-05 04:00:00,4,21.1,564,90
2024-03-05,2024-03-05 08:00:00,8,21.19,564,87
2024-03-05,2024-03-05 12:00:00,12,19.1,564,85
2024-03-05,2024-03-05 16:00:00,16,39.1,564,81
2024-03-05,2024-03-05 20:00:00,20,18.4,564,92
2024-03-06,2024-03-06 00:00:00,0,18.4,564,89
2024-03-06,2024-03-06 04:00:00,4,19.64,564,106
2024-03-06,2024-03-06 08:00:00,8,19.1,564,87
2024-03-06,2024-03-06 12:00:00,12,19.1,564,83
2024-03-06,2024-03-06 16:00:00,16,38.0,564,65
2024-03-06,2024-03-06 20:00:00,20,18.0,564,85
2024-03-07,2024-03-07 00:00:00,0,20.0,564,81
2024-03-07,2024-03-07 04:00:00,4,21.93,564,83
2024-03-07,2024-03-07 08:00:00,8,27.31,564,60
2024-03-07,2024-03-07 12:00:00,12,30.5,564,62
2024-03-07,2024-03-07 16:00:00,16,38.0,564,15
2024-03-07,2024-03-07 20:00:00,20,18.4,564,90
2024-03-08,2024-03-08 00:00:00,0,20.0,564,78
2024-03-08,2024-03-08 04:00:00,4,24.29,564,79
2024-03-08,2024-03-08 08:00:00,8,27.59,564,69
2024-03-08,2024-03-08 12:00:00,12,42.0,564,12
2024-03-08,2024-03-08 16:00:00,16,35.86,564,-15
2024-03-08,2024-03-08 20:00:00,20,20.2,564,94
2024-03-09,2024-03-09 00:00:00,0,22.26,564,78
2024-03-09,2024-03-09 04:00:00,4,22.0,564,75
2024-03-09,2024-03-09 08:00:00,8,39.4,564,77
2024-03-09,2024-03-09 12:00:00,12,54.0,564,78
2024-03-09,2024-03-09 16:00:00,16,37.77,564,67
2024-03-09,2024-03-09 20:00:00,20,27.72,564,92
2024-03-10,2024-03-10 00:00:00,0,27.38,564,93
2024-03-10,2024-03-10 04:00:00,4,24.0,564,100
2024-03-10,2024-03-10 08:00:00,8,40.0,564,95
2024-03-10,2024-03-10 12:00:00,12,55.6,564,57
2024-03-10,2024-03-10 16:00:00,16,37.81,564,95
2024-03-10,2024-03-10 20:00:00,20,25.0,564,102
2024-03-11,2024-03-11 00:00:00,0,35.52,564,75
2024-03-11,2024-03-11 04:00:00,4,27.66,564,70
2024-03-11,2024-03-11 08:00:00,8,34.0,564,37
2024-03-11,2024-03-11 12:00:00,12,39.57,564,40
2024-03-11,2024-03-11 16:00:00,16,40.28,564,45
2024-03-11,2024-03-11 20:00:00,20,21.1,564,105
2024-03-12,2024-03-12 00:00:00,0,19.5,564,95
2024-03-12,2024-03-12 04:00:00,4,25.04,564,101
2024-03-12,2024-03-12 08:00:00,8,34.0,564,90
2024-03-12,2024-03-12 12:00:00,12,29.9,564,84
2024-03-12,2024-03-12 16:00:00,16,41.6,564,76
2024-03-12,2024-03-12 20:00:00,20,21.6,564,110
2024-03-13,2024-03-13 00:00:00,0,20.09,564,74
2024-03-13,2024-03-13 04:00:00,4,23.6,564,101
2024-03-13,2024-03-13 08:00:00,8,22.1,564,97
2024-03-13,2024-03-13 12:00:00,12,24.1,564,86
2024-03-13,2024-03-13 16:00:00,16,42.01,564,69
2024-03-13,2024-03-13 20:00:00,20,19.1,564,74
2024-03-14,2024-03-14 00:00:00,0,21.46,564,74
2024-03-14,2024-03-14 04:00:00,4,22.18,564,88
2024-03-14,2024-03-14 08:00:00,8,27.38,564,70
2024-03-14,2024-03-14 12:00:00,12,24.72,564,65
2024-03-14,2024-03-14 16:00:00,16,38.83,564,77
2024-03-14,2024-03-14 20:00:00,20,19.1,564,87
2024-03-15,2024-03-15 00:00:00,0,19.1,564,89
2024-03-15,2024-03-15 04:00:00,4,19.1,564,82
2024-03-15,2024-03-15 08:00:00,8,25.92,564,64
2024-03-15,2024-03-15 12:00:00,12,30.48,564,58
2024-03-15,2024-03-15 16:00:00,16,34.0,564,56
2024-03-15,2024-03-15 20:00:00,20,19.04,564,83
2024-03-16,2024-03-16 00:00:00,0,21.17,564,90
2024-03-16,2024-03-16 04:00:00,4,22.27,564,99
2024-03-16,2024-03-16 08:00:00,8,27.21,564,100
2024-03-16,2024-03-16 12:00:00,12,39.56,564,87
2024-03-16,2024-03-16 16:00:00,16,36.0,564,76
2024-03-16,2024-03-16 20:00:00,20,18.54,564,89
2024-03-17,2024-03-17 00:00:00,0,29.48,564,75
2024-03-17,2024-03-17 04:00:00,4,25.6,564,76
2024-03-17,2024-03-17 08:00:00,8,36.0,564,80
2024-03-17,2024-03-17 12:00:00,12,45.55,564,70
2024-03-17,2024-03-17 16:00:00,16,31.52,564,57
2024-03-17,2024-03-17 20:00:00,20,20.7,564,70
2024-03-18,2024-03-18 00:00:00,0,26.0,564,73
2024-03-18,2024-03-18 04:00:00,4,26.0,564,80
2024-03-18,2024-03-18 08:00:00,8,29.3,564,32
2024-03-18,2024-03-18 12:00:00,12,30.23,564,23
2024-03-18,2024-03-18 16:00:00,16,39.0,564,66
2024-03-18,2024-03-18 20:00:00,20,20.0,564,74
2024-03-19,2024-03-19 00:00:00,0,26.1,564,61
2024-03-19,2024-03-19 04:00:00,4,20.8,564,94
2024-03-19,2024-03-19 08:00:00,8,28.76,564,44
2024-03-19,2024-03-19 12:00:00,12,30.0,564,48
2024-03-19,2024-03-19 16:00:00,16,39.56,564,50
2024-03-19,2024-03-19 20:00:00,20,21.0,564,85
2024-03-20,2024-03-20 00:00:00,0,21.0,564,40
2024-03-20,2024-03-20 04:00:00,4,23.0,564,95
2024-03-20,2024-03-20 08:00:00,8,31.12,564,74
2024-03-20,2024-03-20 12:00:00,12,34.7,564,30
2024-03-20,2024-03-20 16:00:00,16,55.6,564,74
2024-03-20,2024-03-20 20:00:00,20,22.69,564,99
2024-03-21,2024-03-21 00:00:00,0,20.45,564,41
2024-03-21,2024-03-21 04:00:00,4,24.0,564,93
2024-03-21,2024-03-21 08:00:00,8,35.75,564,44
2024-03-21,2024-03-21 12:00:00,12,34.1,564,33
2024-03-21,2024-03-21 16:00:00,16,52.0,564,44
2024-03-21,2024-03-21 20:00:00,20,24.1,564,67
2024-03-22,2024-03-22 00:00:00,0,20.06,564,71
2024-03-22,2024-03-22 04:00:00,4,27.06,564,65
2024-03-22,2024-03-22 08:00:00,8,36.33,564,52
2024-03-22,2024-03-22 12:00:00,12,32.07,564,72
2024-03-22,2024-03-22 16:00:00,16,51.0,564,-9
2024-03-22,2024-03-22 20:00:00,20,24.9,564,76
2024-03-23,2024-03-23 00:00:00,0,20.33,564,89
2024-03-23,2024-03-23 04:00:00,4,26.0,564,85
2024-03-23,2024-03-23 08:00:00,8,44.8,564,52
2024-03-23,2024-03-23 12:00:00,12,51.6,564,45
2024-03-23,2024-03-23 16:00:00,16,56.22,564,-38
2024-03-23,2024-03-23 20:00:00,20,35.0,564,47
2024-03-24,2024-03-24 00:00:00,0,34.59,564,51
2024-03-24,2024-03-24 04:00:00,4,39.5,564,50
2024-03-24,2024-03-24 08:00:00,8,70.73,564,11
2024-03-24,2024-03-24 12:00:00,12,91.61,564,11
2024-03-24,2024-03-24 16:00:00,16,70.56,564,14
2024-03-24,2024-03-24 20:00:00,20,32.0,564,86
2024-03-25,2024-03-25 00:00:00,0,39.36,564,25
2024-03-25,2024-03-25 04:00:00,4,40.58,564,57
2024-03-25,2024-03-25 08:00:00,8,43.46,564,42
2024-03-25,2024-03-25 12:00:00,12,36.0,564,37
2024-03-25,2024-03-25 16:00:00,16,64.09,564,34
2024-03-25,2024-03-25 20:00:00,20,30.93,564,66
2024-03-26,2024-03-26 00:00:00,0,35.45,564,24
2024-03-26,2024-03-26 04:00:00,4,35.75,564,40
2024-03-26,2024-03-26 08:00:00,8,58.55,564,21
2024-03-26,2024-03-26 12:00:00,12,57.94,564,25
2024-03-26,2024-03-26 16:00:00,16,54.0,564,5
2024-03-26,2024-03-26 20:00:00,20,29.93,564,16
2024-03-27,2024-03-27 00:00:00,0,30.21,564,53
2024-03-27,2024-03-27 04:00:00,4,33.25,564,62
2024-03-27,2024-03-27 08:00:00,8,54.04,564,22
2024-03-27,2024-03-27 12:00:00,12,56.0,564,19
2024-03-27,2024-03-27 16:00:00,16,55.6,564,14
2024-03-27,2024-03-27 20:00:00,20,31.92,564,67
2024-03-28,2024-03-28 00:00:00,0,28.28,564,67
2024-03-28,2024-03-28 04:00:00,4,29.15,564,81
2024-03-28,2024-03-28 08:00:00,8,48.12,564,14
2024-03-28,2024-03-28 12:00:00,12,72.78,564,23
2024-03-28,2024-03-28 16:00:00,16,52.0,564,-12
2024-03-28,2024-03-28 20:00:00,20,29.45,564,84
2024-03-29,2024-03-29 00:00:00,0,28.0,564,78
2024-03-29,2024-03-29 04:00:00,4,31.68,564,86
2024-03-29,2024-03-29 08:00:00,8,63.66,564,47
2024-03-29,2024-03-29 12:00:00,12,88.84,564,41
2024-03-29,2024-03-29 16:00:00,16,53.1,564,33
2024-03-29,2024-03-29 20:00:00,20,31.72,564,54
2024-03-30,2024-03-30 00:00:00,0,41.23,564,49
2024-03-30,2024-03-30 04:00:00,4,38.99,564,64
2024-03-30,2024-03-30 08:00:00,8,58.67,564,62
2024-03-30,2024-03-30 12:00:00,12,91.96,564,77
2024-03-30,2024-03-30 16:00:00,16,57.2,564,27
2024-03-30,2024-03-30 20:00:00,20,33.86,564,54
2024-03-31,2024-03-31 00:00:00,0,39.48,564,105
2024-03-31,2024-03-31 04:00:00,4,36.63,564,84
2024-03-31,2024-03-31 08:00:00,8,63.72,564,85
2024-03-31,2024-03-31 12:00:00,12,98.84,564,72
2024-03-31,2024-03-31 16:00:00,16,61.95,564,53
2024-03-31,2024-03-31 20:00:00,20,38.34,564,48
2024-04-01,2024-04-01 00:00:00,0,45.56,564,61
2024-04-01,2024-04-01 04:00:00,4,44.92,564,77
2024-04-01,2024-04-01 08:00:00,8,78.0,564,77
2024-04-01,2024-04-01 12:00:00,12,115.0,564,46
2024-04-01,2024-04-01 16:00:00,16,57.78,564,39
2024-04-01,2024-04-01 20:00:00,20,40.32,564,62
2024-04-02,2024-04-02 00:00:00,0,44.24,564,54
2024-04-02,2024-04-02 04:00:00,4,40.1,564,61
2024-04-02,2024-04-02 08:00:00,8,61.0,564,45
2024-04-02,2024-04-02 12:00:00,12,99.53,564,15
2024-04-02,2024-04-02 16:00:00,16,68.74,564,42
2024-04-02,2024-04-02 20:00:00,20,38.16,564,70
2024-04-03,2024-04-03 00:00:00,0,51.71,564,79
2024-04-03,2024-04-03 04:00:00,4,43.54,564,81
2024-04-03,2024-04-03 08:00:00,8,67.56,564,21
2024-04-03,2024-04-03 12:00:00,12,110.0,564,-4
2024-04-03,2024-04-03 16:00:00,16,63.5,564,-8
2024-04-03,2024-04-03 20:00:00,20,39.36,564,75
2024-04-04,2024-04-04 00:00:00,0,44.0,564,57
2024-04-04,2024-04-04 04:00:00,4,44.9,564,63
2024-04-04,2024-04-04 08:00:00,8,70.44,564,16
2024-04-04,2024-04-04 12:00:00,12,118.3,564,-35
2024-04-04,2024-04-04 16:00:00,16,61.64,564,2
2024-04-04,2024-04-04 20:00:00,20,39.36,564,44
2024-04-05,2024-04-05 00:00:00,0,38.88,564,67
2024-04-05,2024-04-05 04:00:00,4,36.72,564,68
2024-04-05,2024-04-05 08:00:00,8,51.56,564,60
2024-04-05,2024-04-05 12:00:00,12,74.0,564,23
2024-04-05,2024-04-05 16:00:00,16,51.24,564,59
2024-04-05,2024-04-05 20:00:00,20,38.6,564,44
2024-04-06,2024-04-06 00:00:00,0,35.56,564,79
2024-04-06,2024-04-06 04:00:00,4,35.6,564,78
2024-04-06,2024-04-06 08:00:00,8,57.0,564,52
2024-04-06,2024-04-06 12:00:00,12,115.63,564,18
2024-04-06,2024-04-06 16:00:00,16,55.2,564,40
2024-04-06,2024-04-06 20:00:00,20,35.52,564,79
2024-04-07,2024-04-07 00:00:00,0,36.64,564,81
2024-04-07,2024-04-07 04:00:00,4,34.28,564,66
2024-04-07,2024-04-07 08:00:00,8,56.0,564,33
2024-04-07,2024-04-07 12:00:00,12,130.0,564,34
2024-04-07,2024-04-07 16:00:00,16,60.76,564,67
2024-04-07,2024-04-07 20:00:00,20,32.87,564,27
2024-04-08,2024-04-08 00:00:00,0,45.0,564,35
2024-04-08,2024-04-08 04:00:00,4,56.0,564,42
2024-04-08,2024-04-08 08:00:00,8,64.87,564,27
2024-04-08,2024-04-08 12:00:00,12,122.7,564,-21
2024-04-08,2024-04-08 16:00:00,16,87.5,564,13
2024-04-08,2024-04-08 20:00:00,20,55.6,564,9
2024-04-09,2024-04-09 00:00:00,0,48.0,564,8
2024-04-09,2024-04-09 04:00:00,4,49.0,564,4
2024-04-09,2024-04-09 08:00:00,8,57.2,564,1
2024-04-09,2024-04-09 12:00:00,12,81.25,564,-6
2024-04-09,2024-04-09 16:00:00,16,56.4,564,-9
2024-04-09,2024-04-09 20:00:00,20,45.0,564,8
2024-04-10,2024-04-10 00:00:00,0,104.05,564,-5
2024-04-10,2024-04-10 04:00:00,4,75.0,564,12
2024-04-10,2024-04-10 08:00:00,8,106.09,564,10
2024-04-10,2024-04-10 12:00:00,12,145.94,564,2
2024-04-10,2024-04-10 16:00:00,16,99.61,564,1
2024-04-10,2024-04-10 20:00:00,20,63.92,564,-19
2024-04-11,2024-04-11 00:00:00,0,90.0,564,-4
2024-04-11,2024-04-11 04:00:00,4,69.11,564,2
2024-04-11,2024-04-11 08:00:00,8,101.0,564,-31
2024-04-11,2024-04-11 12:00:00,12,144.55,564,3
2024-04-11,2024-04-11 16:00:00,16,94.0,564,-44
2024-04-11,2024-04-11 20:00:00,20,62.62,564,-3
2024-04-12,2024-04-12 00:00:00,0,69.0,564,40
2024-04-12,2024-04-12 04:00:00,4,59.66,564,30
2024-04-12,2024-04-12 08:00:00,8,98.7,564,-11
2024-04-12,2024-04-12 12:00:00,12,139.0,564,-9
2024-04-12,2024-04-12 16:00:00,16,93.92,564,6
2024-04-12,2024-04-12 20:00:00,20,60.0,564,9
2024-04-13,2024-04-13 00:00:00,0,69.0,564,17
2024-04-13,2024-04-13 04:00:00,4,59.66,564,24
2024-04-13,2024-04-13 08:00:00,8,155.2,564,6
2024-04-13,2024-04-13 12:00:00,12,146.9,564,1
2024-04-13,2024-04-13 16:00:00,16,115.95,564,21
2024-04-13,2024-04-13 20:00:00,20,60.0,564,41
2024-04-14,2024-04-14 00:00:00,0,99.4,564,11
2024-04-14,2024-04-14 04:00:00,4,100.0,564,11
2024-04-14,2024-04-14 08:00:00,8,191.49,564,4
2024-04-14,2024-04-14 12:00:00,12,288.05,564,4
2024-04-14,2024-04-14 16:00:00,16,122.0,564,8
2024-04-14,2024-04-14 20:00:00,20,54.91,564,36
2024-04-15,2024-04-15 00:00:00,0,55.3,564,31
2024-04-15,2024-04-15 04:00:00,4,56.4,564,22
2024-04-15,2024-04-15 08:00:00,8,123.39,564,-1
2024-04-15,2024-04-15 12:00:00,12,148.76,564,-20
2024-04-15,2024-04-15 16:00:00,16,92.01,564,6
2024-04-15,2024-04-15 20:00:00,20,76.17,564,21
2024-04-16,2024-04-16 00:00:00,0,75.0,564,6
2024-04-16,2024-04-16 04:00:00,4,79.72,564,27
2024-04-16,2024-04-16 08:00:00,8,126.0,564,-26
2024-04-16,2024-04-16 12:00:00,12,145.43,564,6
2024-04-16,2024-04-16 16:00:00,16,92.96,564,39
2024-04-16,2024-04-16 20:00:00,20,72.0,564,45
2024-04-17,2024-04-17 00:00:00,0,44.0,564,33
2024-04-17,2024-04-17 04:00:00,4,71.21,564,-24
2024-04-17,2024-04-17 08:00:00,8,82.6,564,10
2024-04-17,2024-04-17 12:00:00,12,100.0,564,14
2024-04-17,2024-04-17 16:00:00,16,76.0,564,23
2024-04-17,2024-04-17 20:00:00,20,48.6,564,32
2024-04-18,2024-04-18 00:00:00,0,39.16,564,31
2024-04-18,2024-04-18 04:00:00,4,55.6,564,22
2024-04-18,2024-04-18 08:00:00,8,56.4,564,-25
2024-04-18,2024-04-18 12:00:00,12,117.65,564,-59
2024-04-18,2024-04-18 16:00:00,16,53.6,564,20
